Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,,Disconnection of Humidity
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,　　　　　　　　　　,               ,                              ,41.182,140.480,0007,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-16,1979-10-30,31136, 0, 0, 0, 0, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.182,140.480,0007,006.5,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,1979-10-31,1981-11-24,31136, 0, 0, 0, 0, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,006.5,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,1981-11-25,1987-09-08,31136, 0, 0, 0, 0, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,006.5,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,1987-09-09,2007-12-10,31136, 0, 0, 0, 1, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,006.5,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,2007-12-11,2008-03-25,31136, 0, 0, 0, 4, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,006.5,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,2008-03-26,2009-11-24,31136, 0, 4, 4, 0, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,010.0,     ,      ,41.180,140.482,0030,1,1,1,1,1, ,0,2009-11-25,2021-03-01,31136, 0, 0, 0, 0, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,010.0,     ,      ,41.180,140.482,0030,1,1,1,2,1, ,0,2021-03-02,2024-09-23,31136, 0, 0, 0, 6, 0,  , 0
31136,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,今別　　　　　　　　,ｲﾏﾍﾞﾂ          ,IMABETSU                      ,41.180,140.482,0030,010.0,     ,      ,41.180,140.482,0030,1,1,1,2,1, ,1,2024-09-24,9999-99-99,31136, 0, 0, 0, 0, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,　　　　　　　　　　,               ,                              ,41.145,140.818,0030,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-25,1983-09-29,31156, 1, 1, 1, 1, 1,  , 1
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.818,0030,006.5,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,1983-09-30,1986-08-27,31156, 0, 0, 0, 0, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.818,0030,006.5,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,1986-08-28,1998-10-13,31156, 0, 0, 0, 1, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,008.3,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,1998-10-14,2007-12-13,31156, 0, 0, 0, 0, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,008.3,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,2007-12-14,2008-03-25,31156, 0, 0, 0, 4, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,008.3,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,2008-03-26,2010-11-11,31156, 0, 4, 4, 0, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,010.0,     ,      ,41.145,140.822,0015,1,1,1,1,1, ,0,2010-11-12,2021-03-01,31156, 0, 0, 0, 0, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,010.0,     ,      ,41.145,140.822,0015,1,1,1,2,1, ,0,2021-03-02,2024-09-18,31156, 0, 0, 0, 6, 0,  , 0
31156,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,脇野沢　　　　　　　,ﾜｷﾉｻﾜ          ,WAKINOSAWA                    ,41.145,140.822,0015,010.0,     ,      ,41.145,140.822,0015,1,1,1,2,1, ,1,2024-09-19,9999-99-99,31156, 0, 0, 0, 0, 0,  , 0
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-18,1987-09-02,31186, 1, 1, 1, 1, 1,  , 1
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-09-03,2006-10-10,31186, 0, 0, 0, 1, 0,  , 0
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2006-10-11,2008-10-15,31186, 0, 0, 0, 4, 0,  , 0
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,010.0,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-10-16,2021-03-01,31186, 0, 4, 4, 0, 0,  , 0
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,010.0,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,2021-10-17,31186, 0, 0, 0, 6, 0,  , 0
31186,市浦　　　　　　　　,ｼｳﾗ            ,SHIURA                        ,　　　　　　　　　　,               ,                              ,41.057,140.347,0020,009.9,     ,      ,      ,       ,    ,1,1,1,2,0, ,1,2021-10-18,9999-99-99,31186, 0, 0, 0, 0, 0,  , 0
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.638,0003,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1976-11-16,31201, 1, 1, 1, 1, 1,  , 1
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.638,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-17,1987-09-06,31201, 0, 0, 0, 0, 0,  , 0
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.638,0003,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1987-09-07,2001-12-16,31201, 0, 0, 0, 1, 0,  , 0
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.633,0005,008.2,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2001-12-17,2008-12-03,31201, 0, 0, 0, 0, 0,  , 0
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.633,0005,008.2,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,2008-12-04,2021-03-01,31201, 0, 4, 4, 4, 0,  , 0
31201,蟹田　　　　　　　　,ｶﾆﾀ            ,KANITA                        ,　　　　　　　　　　,               ,                              ,41.045,140.633,0005,008.2,     ,      ,      ,       ,    ,1,1,1,2,0, ,0,2021-03-02,9999-99-99,31201, 0, 0, 0, 6, 0,  , 0
31281,六ケ所　　　　　　　,ﾛｯｶｼｮ          ,ROKKASHO                      ,　　　　　　　　　　,               ,                              ,40.953,141.317,0057,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1975-05-21,1976-11-19,31281, 1, 1, 1, 1, 1,  , 1
31281,六ケ所　　　　　　　,ﾛｯｶｼｮ          ,ROKKASHO                      ,　　　　　　　　　　,               ,                              ,40.953,141.317,0057,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-20,1982-09-21,31281, 0, 0, 0, 0, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,　　　　　　　　　　,               ,                              ,40.808,140.438,0009,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1975-06-28,1976-11-18,31296, 1, 1, 1, 1, 1,  , 1
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,　　　　　　　　　　,               ,                              ,40.808,140.438,0009,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-19,1979-10-30,31296, 0, 0, 0, 0, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.438,0009,006.5,     ,      ,40.808,140.458,0009,1,1,1,1,1, ,0,1979-10-31,1981-11-30,31296, 0, 0, 0, 0, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,006.5,     ,      ,40.808,140.458,0009,1,1,1,1,1, ,0,1981-12-01,1986-10-13,31296, 0, 0, 0, 0, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,006.5,     ,      ,40.808,140.458,0009,1,1,1,1,1, ,0,1986-10-14,2006-10-05,31296, 0, 0, 0, 1, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,010.0,     ,      ,40.808,140.458,0009,1,1,1,1,1, ,0,2006-10-06,2008-10-09,31296, 0, 0, 0, 4, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,010.0,     ,      ,40.808,140.458,0009,1,1,1,1,1, ,0,2008-10-10,2021-03-01,31296, 0, 4, 4, 0, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,010.0,     ,      ,40.808,140.458,0009,1,1,1,2,1, ,0,2021-03-02,2021-10-03,31296, 0, 0, 0, 6, 0,  , 0
31296,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,五所川原　　　　　　,ｺﾞｼｮｶﾞﾜﾗ       ,GOSHOGAWARA                   ,40.808,140.458,0009,009.9,     ,      ,40.808,140.458,0009,1,1,1,2,1, ,1,2021-10-04,9999-99-99,31296, 0, 0, 0, 0, 0,  , 0
31311,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,　　　　　　　　　　,               ,                              ,40.822,140.777,0003,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1975-04-02,31311, 1, 1, 1, 1, 1,  , 1
31311,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,　　　　　　　　　　,               ,                              ,40.822,140.777,0003,018.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1975-04-03,1985-12-31,31311, 0, 0, 0, 0, 0,  , 0
31311,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,　　　　　　　　　　,               ,                              ,40.822,140.777,0003,018.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1986-01-01,1989-12-01,31311, 0, 0, 0, 1, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,　　　　　　　　　　,               ,                              ,40.822,140.768,0003,030.4,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1989-12-01,1998-03-01,31311, 0, 1, 0, 0, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,40.822,140.768,0003,030.4,     ,      ,40.822,140.768,0003,1,1,1,1,1, ,0,1998-03-02,2008-03-25,31312, 0, 0, 0, 0, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,40.822,140.768,0003,030.4,     ,      ,40.822,140.768,0003,1,1,1,1,1, ,0,2008-03-26,2011-07-20,31312, 0, 4, 4, 0, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,40.822,140.768,0003,031.6,     ,      ,40.822,140.768,0003,1,1,1,1,1, ,0,2011-07-21,2011-10-24,31312, 0, 0, 0, 0, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,40.822,140.768,0003,031.8,     ,      ,40.822,140.768,0003,1,1,1,1,1, ,0,2011-10-25,2021-03-01,31312, 0, 0, 0, 0, 0,  , 0
31312,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,青森　　　　　　　　,ｱｵﾓﾘ           ,AOMORI                        ,40.822,140.768,0003,031.8,     ,      ,40.822,140.768,0003,1,1,1,1,1, ,1,2021-03-02,9999-99-99,31312, 0, 0, 0, 0, 0,  , 0
31321,大和山　　　　　　　,ﾔﾏﾄﾔﾏ          ,YAMATOYAMA                    ,　　　　　　　　　　,               ,                              ,40.848,140.985,0137,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1975-05-24,9999-99-99,31321, 1, 1, 1, 1, 1,  , 1
31331,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,　　　　　　　　　　,               ,                              ,40.850,141.105,0043,     ,     ,      ,      ,       ,    ,1,0,0,0,0, ,0,1974-11-01,1976-11-18,31331, 1, 1, 1, 1, 1,  , 1
31331,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,　　　　　　　　　　,               ,                              ,40.850,141.105,0043,006.5,     ,      ,      ,       ,    ,1,1,1,1,0, ,0,1976-11-19,1979-10-30,31331, 0, 0, 0, 0, 0,  , 0
31331,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,40.850,141.105,0043,006.5,     ,      ,40.850,141.105,0043,1,1,1,1,1, ,0,1979-10-31,1987-08-23,31331, 0, 0, 0, 0, 0,  , 0
31331,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,40.850,141.105,0043,006.5,     ,      ,40.850,141.105,0043,1,1,1,1,1, ,0,1987-08-24,2008-11-21,31331, 0, 0, 0, 1, 0,  , 0
31332,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,40.885,141.160,0014,010.0,     ,      ,40.885,141.160,0014,1,1,1,1,1, ,0,2008-11-21,2021-03-01,31332, 1, 5, 5, 5, 1,  , 1
31332,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,野辺地　　　　　　　,ﾉﾍｼﾞ           ,NOHEJI                        ,40.885,141.160,0014,010.0,     ,      ,40.885,141.160,0014,1,1,1,2,1, ,0,2021-03-02,9999-99-99,31332, 0, 0, 0, 6, 0,  , 0
