Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
84597,脇岬　　　　　　　　,ﾜｷﾐｻｷ          ,WAKIMISAKI                    ,　　　　　　　　　　,               ,                              ,32.582,129.777,0004,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
85033,唐津　　　　　　　　,ｶﾗﾂ            ,KARATSU                       ,　　　　　　　　　　,               ,                              ,33.458,129.955,0023,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
85116,伊万里　　　　　　　,ｲﾏﾘ            ,IMARI                         ,　　　　　　　　　　,               ,                              ,33.267,129.878,0025,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
85142,佐賀　　　　　　　　,ｻｶﾞ            ,SAGA                          ,佐賀　　　　　　　　,ｻｶﾞ            ,SAGA                          ,33.265,130.305,0006,056.1,     ,      ,33.265,130.305,0006,2022-10-31,9999-99-99
85161,嬉野　　　　　　　　,ｳﾚｼﾉ           ,URESHINO                      ,　　　　　　　　　　,               ,                              ,33.117,129.995,0081,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
85166,白石　　　　　　　　,ｼﾛｲｼ           ,SHIROISHI                     ,　　　　　　　　　　,               ,                              ,33.183,130.148,0002,009.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86006,鹿北　　　　　　　　,ｶﾎｸ            ,KAHOKU                        ,　　　　　　　　　　,               ,                              ,33.115,130.692,0119,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86066,南小国　　　　　　　,ﾐﾅﾐｵｸﾞﾆ        ,MINAMIOGUNI                   ,　　　　　　　　　　,               ,                              ,33.103,131.067,0448,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86086,岱明　　　　　　　　,ﾀｲﾒｲ           ,TAIMEI                        ,　　　　　　　　　　,               ,                              ,32.915,130.512,0015,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86101,菊池　　　　　　　　,ｷｸﾁ            ,KIKUCHI                       ,　　　　　　　　　　,               ,                              ,32.945,130.782,0083,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86111,阿蘇乙姫　　　　　　,ｱｿｵﾄﾋﾒ         ,ASO-OTOHIME                   ,　　　　　　　　　　,               ,                              ,32.947,131.040,0487,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86141,熊本　　　　　　　　,ｸﾏﾓﾄ           ,KUMAMOTO                      ,熊本　　　　　　　　,ｸﾏﾓﾄ           ,KUMAMOTO                      ,32.813,130.707,0038,015.3,     ,      ,32.813,130.707,0038,2022-10-31,9999-99-99
86157,南阿蘇　　　　　　　,ﾐﾅﾐｱｿ          ,MINAMIASO                     ,南阿蘇　　　　　　　,ﾐﾅﾐｱｿ          ,MINAMIASO                     ,32.832,131.013,0394,010.0,     ,      ,32.832,131.013,0394,2022-10-31,9999-99-99
86161,高森　　　　　　　　,ﾀｶﾓﾘ           ,TAKAMORI                      ,　　　　　　　　　　,               ,                              ,32.822,131.125,0555,009.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86216,三角　　　　　　　　,ﾐｽﾐ            ,MISUMI                        ,　　　　　　　　　　,               ,                              ,32.612,130.478,0060,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86236,甲佐　　　　　　　　,ｺｳｻ            ,KOSA                          ,　　　　　　　　　　,               ,                              ,32.672,130.817,0052,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86271,松島　　　　　　　　,ﾏﾂｼﾏ           ,MATSUSHIMA                    ,　　　　　　　　　　,               ,                              ,32.515,130.447,0002,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86316,本渡　　　　　　　　,ﾎﾝﾄﾞ           ,HONDO                         ,　　　　　　　　　　,               ,                              ,32.468,130.180,0030,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86336,八代　　　　　　　　,ﾔﾂｼﾛ           ,YATSUSHIRO                    ,　　　　　　　　　　,               ,                              ,32.473,130.607,0008,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86451,水俣　　　　　　　　,ﾐﾅﾏﾀ           ,MINAMATA                      ,　　　　　　　　　　,               ,                              ,32.205,130.407,0006,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86467,人吉　　　　　　　　,ﾋﾄﾖｼ           ,HITOYOSHI                     ,　　　　　　　　　　,               ,                              ,32.217,130.755,0146,014.7,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86477,上　　　　　　　　　,ｳｴ             ,UE                            ,　　　　　　　　　　,               ,                              ,32.225,130.905,0166,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
86491,牛深　　　　　　　　,ｳｼﾌﾞｶ          ,USHIBUKA                      ,　　　　　　　　　　,               ,                              ,32.197,130.027,0003,020.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87041,高千穂　　　　　　　,ﾀｶﾁﾎ           ,TAKACHIHO                     ,　　　　　　　　　　,               ,                              ,32.712,131.290,0350,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87066,古江　　　　　　　　,ﾌﾙｴ            ,FURUE                         ,　　　　　　　　　　,               ,                              ,32.712,131.820,0014,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87071,鞍岡　　　　　　　　,ｸﾗｵｶ           ,KURAOKA                       ,　　　　　　　　　　,               ,                              ,32.643,131.157,0590,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87141,延岡　　　　　　　　,ﾉﾍﾞｵｶ          ,NOBEOKA                       ,　　　　　　　　　　,               ,                              ,32.582,131.657,0019,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87181,日向　　　　　　　　,ﾋｭｳｶﾞ          ,HYUGA                         ,　　　　　　　　　　,               ,                              ,32.408,131.600,0020,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87206,神門　　　　　　　　,ﾐｶﾄﾞ           ,MIKADO                        ,　　　　　　　　　　,               ,                              ,32.385,131.332,0250,006.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87231,西米良　　　　　　　,ﾆｼﾒﾗ           ,NISHI-MERA                    ,　　　　　　　　　　,               ,                              ,32.240,131.152,0260,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87293,高鍋　　　　　　　　,ﾀｶﾅﾍﾞ          ,TAKANABE                      ,　　　　　　　　　　,               ,                              ,32.123,131.475,0057,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87301,加久藤　　　　　　　,ｶｸﾄｳ           ,KAKUTO                        ,　　　　　　　　　　,               ,                              ,32.047,130.810,0228,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87331,西都　　　　　　　　,ｻｲﾄ            ,SAITO                         ,　　　　　　　　　　,               ,                              ,32.063,131.413,0008,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87352,小林　　　　　　　　,ｺﾊﾞﾔｼ          ,KOBAYASHI                     ,　　　　　　　　　　,               ,                              ,32.000,130.953,0276,009.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87376,宮崎　　　　　　　　,ﾐﾔｻﾞｷ          ,MIYAZAKI                      ,宮崎　　　　　　　　,ﾐﾔｻﾞｷ          ,MIYAZAKI                      ,31.938,131.413,0009,025.5,     ,      ,31.938,131.413,0009,2022-10-31,9999-99-99
87406,田野　　　　　　　　,ﾀﾉ             ,TANO                          ,　　　　　　　　　　,               ,                              ,31.843,131.308,0134,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87426,都城　　　　　　　　,ﾐﾔｺﾉｼﾞｮｳ       ,MIYAKONOJO                    ,　　　　　　　　　　,               ,                              ,31.730,131.082,0154,012.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87492,油津　　　　　　　　,ｱﾌﾞﾗﾂ          ,ABURATSU                      ,　　　　　　　　　　,               ,                              ,31.578,131.407,0003,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
87501,串間　　　　　　　　,ｸｼﾏ            ,KUSHIMA                       ,　　　　　　　　　　,               ,                              ,31.465,131.220,0020,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88061,阿久根　　　　　　　,ｱｸﾈ            ,AKUNE                         ,　　　　　　　　　　,               ,                              ,32.027,130.200,0040,012.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88081,大口　　　　　　　　,ｵｵｸﾁ           ,OKUCHI                        ,　　　　　　　　　　,               ,                              ,32.047,130.627,0175,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88107,さつま柏原　　　　　,ｻﾂﾏｶｼﾜﾊﾞﾙ      ,SATSUMAKASHIWABARU            ,　　　　　　　　　　,               ,                              ,31.917,130.455,0059,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88131,中甑　　　　　　　　,ﾅｶｺｼｷ          ,NAKAKOSHIKI                   ,　　　　　　　　　　,               ,                              ,31.835,129.867,0010,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88151,川内　　　　　　　　,ｾﾝﾀﾞｲ          ,SENDAI                        ,　　　　　　　　　　,               ,                              ,31.833,130.315,0005,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88261,東市来　　　　　　　,ﾋｶﾞｼｲﾁｷ        ,HIGASHIICHIKI                 ,　　　　　　　　　　,               ,                              ,31.668,130.328,0040,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88286,牧之原　　　　　　　,ﾏｷﾉﾊﾗ          ,MAKINOHARA                    ,　　　　　　　　　　,               ,                              ,31.662,130.843,0387,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88317,鹿児島　　　　　　　,ｶｺﾞｼﾏ          ,KAGOSHIMA                     ,鹿児島　　　　　　　,ｶｺﾞｼﾏ          ,KAGOSHIMA                     ,31.555,130.547,0004,044.9,     ,      ,31.555,130.547,0004,2022-10-31,9999-99-99
88331,輝北　　　　　　　　,ｷﾎｸ            ,KIHOKU                        ,　　　　　　　　　　,               ,                              ,31.588,130.855,0360,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88371,加世田　　　　　　　,ｶｾﾀﾞ           ,KASEDA                        ,　　　　　　　　　　,               ,                              ,31.415,130.325,0009,009.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88406,志布志　　　　　　　,ｼﾌﾞｼ           ,SHIBUSHI                      ,　　　　　　　　　　,               ,                              ,31.478,131.095,0070,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88432,喜入　　　　　　　　,ｷｲﾚ            ,KIIRE                         ,　　　　　　　　　　,               ,                              ,31.387,130.540,0004,007.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88442,鹿屋　　　　　　　　,ｶﾉﾔ            ,KANOYA                        ,　　　　　　　　　　,               ,                              ,31.392,130.863,0063,010.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88447,肝付前田　　　　　　,ｷﾓﾂｷﾏｴﾀﾞ       ,KIMOTSUKIMAEDA                ,　　　　　　　　　　,               ,                              ,31.340,130.938,0031,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88466,枕崎　　　　　　　　,ﾏｸﾗｻﾞｷ         ,MAKURAZAKI                    ,　　　　　　　　　　,               ,                              ,31.272,130.292,0030,011.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88486,指宿　　　　　　　　,ｲﾌﾞｽｷ          ,IBUSUKI                       ,　　　　　　　　　　,               ,                              ,31.250,130.637,0005,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88506,内之浦　　　　　　　,ｳﾁﾉｳﾗ          ,UCHINOURA                     ,　　　　　　　　　　,               ,                              ,31.277,131.055,0008,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88536,田代　　　　　　　　,ﾀｼﾛ            ,TASHIRO                       ,　　　　　　　　　　,               ,                              ,31.198,130.843,0182,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88612,種子島　　　　　　　,ﾀﾈｶﾞｼﾏ         ,TANEGASHIMA                   ,　　　　　　　　　　,               ,                              ,30.720,130.982,0025,029.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88666,上中　　　　　　　　,ｶﾐﾅｶ           ,KAMINAKA                      ,　　　　　　　　　　,               ,                              ,30.407,130.902,0150,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88686,屋久島　　　　　　　,ﾔｸｼﾏ           ,YAKUSHIMA                     ,　　　　　　　　　　,               ,                              ,30.385,130.658,0037,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88706,尾之間　　　　　　　,ｵﾉｱｲﾀﾞ         ,ONOAIDA                       ,　　　　　　　　　　,               ,                              ,30.235,130.555,0060,010.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88736,中之島　　　　　　　,ﾅｶﾉｼﾏ          ,NAKANOSHIMA                   ,　　　　　　　　　　,               ,                              ,29.840,129.867,0220,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88837,名瀬　　　　　　　　,ﾅｾﾞ            ,NAZE                          ,　　　　　　　　　　,               ,                              ,28.385,129.493,0003,035.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88901,古仁屋　　　　　　　,ｺﾆﾔ            ,KONIYA                        ,　　　　　　　　　　,               ,                              ,28.143,129.315,0002,010.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88956,伊仙　　　　　　　　,ｲｾﾝ            ,ISEN                          ,　　　　　　　　　　,               ,                              ,27.677,128.973,0044,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
88971,沖永良部　　　　　　,ｵｷﾉｴﾗﾌﾞ        ,OKINOERABU                    ,　　　　　　　　　　,               ,                              ,27.432,128.705,0027,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91011,伊是名　　　　　　　,ｲｾﾞﾅ           ,IZENA                         ,　　　　　　　　　　,               ,                              ,26.948,127.940,0014,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91021,奥　　　　　　　　　,ｵｸ             ,OKU                           ,　　　　　　　　　　,               ,                              ,26.835,128.272,0232,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91107,名護　　　　　　　　,ﾅｺﾞ            ,NAGO                          ,　　　　　　　　　　,               ,                              ,26.593,127.965,0006,025.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91146,久米島　　　　　　　,ｸﾒｼﾞﾏ          ,KUMEJIMA                      ,　　　　　　　　　　,               ,                              ,26.337,126.803,0005,015.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91166,宮城島　　　　　　　,ﾐﾔｷﾞｼﾞﾏ        ,MIYAGIJIMA                    ,　　　　　　　　　　,               ,                              ,26.363,127.972,0100,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91181,渡嘉敷　　　　　　　,ﾄｶｼｷ           ,TOKASHIKI                     ,　　　　　　　　　　,               ,                              ,26.210,127.363,0220,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91197,那覇　　　　　　　　,ﾅﾊ             ,NAHA                          ,　　　　　　　　　　,               ,                              ,26.207,127.687,0028,047.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
91241,糸数　　　　　　　　,ｲﾄｶｽﾞ          ,ITOKAZU                       ,　　　　　　　　　　,               ,                              ,26.153,127.765,0186,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
92011,南大東　　　　　　　,ﾐﾅﾐﾀﾞｲﾄｳ       ,MINAMI-DAITO                  ,　　　　　　　　　　,               ,                              ,25.828,131.228,0015,018.7,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
93041,宮古島　　　　　　　,ﾐﾔｺｼﾞﾏ         ,MIYAKOJIMA                    ,　　　　　　　　　　,               ,                              ,24.793,125.278,0039,017.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94001,伊原間　　　　　　　,ｲﾊﾞﾙﾏ          ,IBARUMA                       ,　　　　　　　　　　,               ,                              ,24.507,124.280,0011,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94017,与那国島　　　　　　,ﾖﾅｸﾞﾆｼﾞﾏ       ,YONAGUNIJIMA                  ,　　　　　　　　　　,               ,                              ,24.467,123.010,0030,014.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94062,西表島　　　　　　　,ｲﾘｵﾓﾃｼﾞﾏ       ,IRIOMOTEJIMA                  ,　　　　　　　　　　,               ,                              ,24.427,123.765,0010,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94081,石垣島　　　　　　　,ｲｼｶﾞｷｼﾞﾏ       ,ISHIGAKIJIMA                  ,　　　　　　　　　　,               ,                              ,24.337,124.163,0006,028.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94101,大原　　　　　　　　,ｵｵﾊﾗ           ,OHARA                         ,　　　　　　　　　　,               ,                              ,24.265,123.872,0033,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
94116,波照間　　　　　　　,ﾊﾃﾙﾏ           ,HATERUMA                      ,　　　　　　　　　　,               ,                              ,24.055,123.767,0038,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
