Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
33841,衣川　　　　　　　　,ｺﾛﾓｶﾞﾜ         ,KOROMOGAWA                    ,　　　　　　　　　　,               ,                              ,39.050,141.045,0075,     ,     ,      ,      ,       ,    ,1975-05-25,9999-99-99
33856,大東　　　　　　　　,ﾀﾞｲﾄｳ          ,DAITO                         ,　　　　　　　　　　,               ,                              ,39.038,141.297,0140,     ,     ,      ,      ,       ,    ,2005-10-18,9999-99-99
33877,大船渡　　　　　　　,ｵｵﾌﾅﾄ          ,OFUNATO                       ,大船渡　　　　　　　,ｵｵﾌﾅﾄ          ,OFUNATO                       ,39.063,141.713,0037,022.2,     ,      ,39.063,141.713,0037,1974-11-01,9999-99-99
33911,一関　　　　　　　　,ｲﾁﾉｾｷ          ,ICHINOSEKI                    ,一関　　　　　　　　,ｲﾁﾉｾｷ          ,ICHINOSEKI                    ,38.933,141.125,0032,010.1,     ,      ,38.933,141.125,0032,1974-11-01,9999-99-99
33921,千厩　　　　　　　　,ｾﾝﾏﾔ           ,SEMMAYA                       ,　　　　　　　　　　,               ,                              ,38.922,141.330,0120,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34012,駒ノ湯　　　　　　　,ｺﾏﾉﾕ           ,KOMANOYU                      ,駒ノ湯　　　　　　　,ｺﾏﾉﾕ           ,KOMANOYU                      ,38.913,140.828,0532,010.0,     ,      ,38.913,140.828,0532,1976-11-29,9999-99-99
34026,気仙沼　　　　　　　,ｹｾﾝﾇﾏ          ,KESENNUMA                     ,　　　　　　　　　　,               ,                              ,38.907,141.557,0062,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34056,鴬沢　　　　　　　　,ｳｸﾞｲｽｻﾞﾜ       ,UGUISUZAWA                    ,　　　　　　　　　　,               ,                              ,38.805,140.948,0033,     ,     ,      ,      ,       ,    ,2001-09-27,9999-99-99
34096,川渡　　　　　　　　,ｶﾜﾀﾋﾞ          ,KAWATABI                      ,川渡　　　　　　　　,ｶﾜﾀﾋﾞ          ,KAWATABI                      ,38.743,140.760,0170,010.0,     ,      ,38.743,140.760,0170,1974-11-01,9999-99-99
34111,築館　　　　　　　　,ﾂｷﾀﾞﾃ          ,TSUKIDATE                     ,　　　　　　　　　　,               ,                              ,38.735,141.005,0025,006.6,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34171,米山　　　　　　　　,ﾖﾈﾔﾏ           ,YONEYAMA                      ,　　　　　　　　　　,               ,                              ,38.625,141.187,0004,010.0,     ,      ,      ,       ,    ,1975-05-21,9999-99-99
34186,志津川　　　　　　　,ｼﾂﾞｶﾞﾜ         ,SHIZUGAWA                     ,　　　　　　　　　　,               ,                              ,38.682,141.448,0039,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34206,加美　　　　　　　　,ｶﾐ             ,KAMI                          ,　　　　　　　　　　,               ,                              ,38.572,140.727,0195,     ,     ,      ,      ,       ,    ,2005-10-21,9999-99-99
34216,古川　　　　　　　　,ﾌﾙｶﾜ           ,FURUKAWA                      ,古川　　　　　　　　,ﾌﾙｶﾜ           ,FURUKAWA                      ,38.598,140.912,0028,006.6,     ,      ,38.598,140.912,0028,1974-11-01,9999-99-99
34241,雄勝　　　　　　　　,ｵｶﾞﾂ           ,OGATSU                        ,　　　　　　　　　　,               ,                              ,38.520,141.465,0024,     ,     ,      ,      ,       ,    ,1975-05-13,9999-99-99
34262,泉ケ岳　　　　　　　,ｲｽﾞﾐｶﾞﾀﾞｹ      ,IZUMIGADAKE                   ,　　　　　　　　　　,               ,                              ,38.407,140.722,0630,     ,     ,      ,      ,       ,    ,2005-10-26,9999-99-99
34266,大衡　　　　　　　　,ｵｵﾋﾗ           ,OHIRA                         ,　　　　　　　　　　,               ,                              ,38.473,140.888,0057,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34276,鹿島台　　　　　　　,ｶｼﾏﾀﾞｲ         ,KASHIMADAI                    ,　　　　　　　　　　,               ,                              ,38.460,141.092,0003,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34292,石巻　　　　　　　　,ｲｼﾉﾏｷ          ,ISHINOMAKI                    ,石巻　　　　　　　　,ｲｼﾉﾏｷ          ,ISHINOMAKI                    ,38.427,141.298,0043,028.6,     ,      ,38.427,141.298,0043,1974-11-01,9999-99-99
34296,女川　　　　　　　　,ｵﾅｶﾞﾜ          ,ONAGAWA                       ,　　　　　　　　　　,               ,                              ,38.447,141.450,0038,010.0,     ,      ,      ,       ,    ,2011-05-13,9999-99-99
34311,新川　　　　　　　　,ﾆｯｶﾜ           ,NIKKAWA                       ,新川　　　　　　　　,ﾆｯｶﾜ           ,NIKKAWA                       ,38.303,140.637,0265,010.1,     ,      ,38.303,140.637,0265,1974-11-01,9999-99-99
34331,塩釜　　　　　　　　,ｼｵｶﾞﾏ          ,SHIOGAMA                      ,　　　　　　　　　　,               ,                              ,38.338,141.013,0105,010.0,     ,      ,      ,       ,    ,1975-05-21,9999-99-99
34392,仙台　　　　　　　　,ｾﾝﾀﾞｲ          ,SENDAI                        ,仙台　　　　　　　　,ｾﾝﾀﾞｲ          ,SENDAI                        ,38.262,140.897,0039,052.6,     ,      ,38.262,140.897,0039,1974-11-01,9999-99-99
34436,名取　　　　　　　　,ﾅﾄﾘ            ,NATORI                        ,名取　　　　　　　　,ﾅﾄﾘ            ,NATORI                        ,38.138,140.917,0002,009.9,     ,      ,38.138,140.917,0002,2003-01-01,9999-99-99
34461,白石　　　　　　　　,ｼﾛｲｼ           ,SHIROISHI                     ,白石　　　　　　　　,ｼﾛｲｼ           ,SHIROISHI                     ,38.015,140.612,0086,010.1,     ,      ,38.015,140.612,0086,1974-11-01,9999-99-99
34462,蔵王　　　　　　　　,ｻﾞｵｳ           ,ZAO                           ,　　　　　　　　　　,               ,                              ,38.127,140.680,0112,006.6,     ,      ,      ,       ,    ,2005-10-27,9999-99-99
34471,亘理　　　　　　　　,ﾜﾀﾘ            ,WATARI                        ,　　　　　　　　　　,               ,                              ,38.025,140.858,0004,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
34506,丸森　　　　　　　　,ﾏﾙﾓﾘ           ,MARUMORI                      ,　　　　　　　　　　,               ,                              ,37.932,140.778,0018,010.0,     ,      ,      ,       ,    ,1977-11-04,9999-99-99
34526,筆甫　　　　　　　　,ﾋｯﾎﾟ           ,HIPPO                         ,　　　　　　　　　　,               ,                              ,37.827,140.728,0305,     ,     ,      ,      ,       ,    ,1978-11-11,9999-99-99
35002,飛島　　　　　　　　,ﾄﾋﾞｼﾏ          ,TOBISHIMA                     ,　　　　　　　　　　,               ,                              ,39.183,139.543,0058,020.4,     ,      ,      ,       ,    ,1978-10-31,9999-99-99
35052,酒田　　　　　　　　,ｻｶﾀ            ,SAKATA                        ,酒田　　　　　　　　,ｻｶﾀ            ,SAKATA                        ,38.908,139.843,0003,026.6,     ,      ,38.908,139.843,0003,1974-11-01,9999-99-99
35056,酒田大沢　　　　　　,ｻｶﾀｵｵｻﾜ        ,SAKATAOSAWA                   ,　　　　　　　　　　,               ,                              ,38.965,139.998,0065,     ,     ,      ,      ,       ,    ,2017-12-20,9999-99-99
35071,差首鍋　　　　　　　,ｻｽﾅﾍﾞ          ,SASUNABE                      ,　　　　　　　　　　,               ,                              ,38.918,140.200,0088,008.9,     ,      ,      ,       ,    ,1976-11-30,9999-99-99
35086,浜中　　　　　　　　,ﾊﾏﾅｶ           ,HAMANAKA                      ,　　　　　　　　　　,               ,                              ,38.812,139.787,0022,010.0,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
35116,金山　　　　　　　　,ｶﾈﾔﾏ           ,KANEYAMA                      ,金山　　　　　　　　,ｶﾈﾔﾏ           ,KANEYAMA                      ,38.878,140.332,0170,010.0,     ,      ,38.878,140.332,0170,1974-11-01,9999-99-99
35141,鶴岡　　　　　　　　,ﾂﾙｵｶ           ,TSURUOKA                      ,　　　　　　　　　　,               ,                              ,38.735,139.828,0016,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
35146,狩川　　　　　　　　,ｶﾘｶﾜ           ,KARIKAWA                      ,狩川　　　　　　　　,ｶﾘｶﾜ           ,KARIKAWA                      ,38.800,139.973,0017,009.9,     ,      ,38.800,139.973,0017,1974-11-01,9999-99-99
35162,新庄　　　　　　　　,ｼﾝｼﾞｮｳ         ,SHINJO                        ,新庄　　　　　　　　,ｼﾝｼﾞｮｳ         ,SHINJO                        ,38.757,140.312,0105,031.6,     ,      ,38.757,140.312,0105,1974-11-01,9999-99-99
35171,瀬見　　　　　　　　,ｾﾐ             ,SEMI                          ,　　　　　　　　　　,               ,                              ,38.755,140.413,0150,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
35176,向町　　　　　　　　,ﾑｶｲﾏﾁ          ,MUKAIMACHI                    ,向町　　　　　　　　,ﾑｶｲﾏﾁ          ,MUKAIMACHI                    ,38.758,140.517,0212,009.9,     ,      ,38.758,140.517,0212,1974-12-18,9999-99-99
35201,櫛引　　　　　　　　,ｸｼﾋﾞｷ          ,KUSHIBIKI                     ,櫛引　　　　　　　　,ｸｼﾋﾞｷ          ,KUSHIBIKI                     ,38.672,139.848,0033,     ,     ,      ,38.672,139.848,0033,1974-11-01,9999-99-99
35216,肘折　　　　　　　　,ﾋｼﾞｵﾘ          ,HIJIORI                       ,肘折　　　　　　　　,ﾋｼﾞｵﾘ          ,HIJIORI                       ,38.607,140.163,0330,008.5,     ,      ,38.607,140.163,0330,1976-11-27,9999-99-99
35231,尾花沢　　　　　　　,ｵﾊﾞﾅｻﾞﾜ        ,OBANAZAWA                     ,尾花沢　　　　　　　,ｵﾊﾞﾅｻﾞﾜ        ,OBANAZAWA                     ,38.608,140.412,0106,008.9,     ,      ,38.608,140.412,0106,1975-05-23,9999-99-99
35246,鼠ケ関　　　　　　　,ﾈｽﾞｶﾞｾｷ        ,NEZUGASEKI                    ,　　　　　　　　　　,               ,                              ,38.567,139.552,0018,010.2,     ,      ,      ,       ,    ,1975-05-23,9999-99-99
35256,荒沢　　　　　　　　,ｱﾗｻﾜ           ,ARASAWA                       ,　　　　　　　　　　,               ,                              ,38.508,139.782,0272,     ,     ,      ,      ,       ,    ,1979-04-11,9999-99-99
35332,村山　　　　　　　　,ﾑﾗﾔﾏ           ,MURAYAMA                      ,　　　　　　　　　　,               ,                              ,38.460,140.348,0080,006.7,     ,      ,      ,       ,    ,2002-06-04,9999-99-99
35334,東根　　　　　　　　,ﾋｶﾞｼﾈ          ,HIGASHINE                     ,　　　　　　　　　　,               ,                              ,38.412,140.370,0105,010.0,     ,      ,      ,       ,    ,2003-01-01,9999-99-99
35361,大井沢　　　　　　　,ｵｵｲｻﾜ          ,OISAWA                        ,大井沢　　　　　　　,ｵｵｲｻﾜ          ,OISAWA                        ,38.390,139.993,0440,010.0,     ,      ,38.390,139.993,0440,1978-10-31,9999-99-99
35376,左沢　　　　　　　　,ｱﾃﾗｻﾞﾜ         ,ATERAZAWA                     ,左沢　　　　　　　　,ｱﾃﾗｻﾞﾜ         ,ATERAZAWA                     ,38.370,140.192,0133,006.5,     ,      ,38.370,140.192,0133,1974-11-01,9999-99-99
35426,山形　　　　　　　　,ﾔﾏｶﾞﾀ          ,YAMAGATA                      ,山形　　　　　　　　,ﾔﾏｶﾞﾀ          ,YAMAGATA                      ,38.255,140.345,0153,014.9,     ,      ,38.255,140.345,0153,1974-11-01,9999-99-99
35456,長井　　　　　　　　,ﾅｶﾞｲ           ,NAGAI                         ,長井　　　　　　　　,ﾅｶﾞｲ           ,NAGAI                         ,38.105,140.015,0210,008.9,     ,      ,38.105,140.015,0210,1974-11-01,9999-99-99
35466,上山中山　　　　　　,ｶﾐﾉﾔﾏﾅｶﾔﾏ      ,KAMINOYAMANAKAYAMA            ,　　　　　　　　　　,               ,                              ,38.117,140.213,0270,     ,     ,      ,      ,       ,    ,2005-10-25,9999-99-99
35486,小国　　　　　　　　,ｵｸﾞﾆ           ,OGUNI                         ,小国　　　　　　　　,ｵｸﾞﾆ           ,OGUNI                         ,38.078,139.735,0140,009.9,     ,      ,38.078,139.735,0140,1974-11-01,9999-99-99
35511,高畠　　　　　　　　,ﾀｶﾊﾀ           ,TAKAHATA                      ,　　　　　　　　　　,               ,                              ,38.003,140.207,0220,010.0,     ,      ,      ,       ,    ,1976-12-09,9999-99-99
